"","lon","lat","anom"
"1429",302.5,7.5,0.962120711803436
"1430",307.5,7.5,0.599492907524109
"1431",312.5,7.5,0.433344423770905
"1432",317.5,7.5,0.362399041652679
"1433",322.5,7.5,0.415808260440826
"1434",327.5,7.5,0.582673907279968
"1435",332.5,7.5,0.828420042991638
"1436",337.5,7.5,1.20224702358246
"1437",342.5,7.5,1.56423795223236
"1438",347.5,7.5,1.42459356784821
"1439",352.5,7.5,0.779776811599731
"1440",357.5,7.5,1.29037582874298
"1441",2.5,12.5,0.105426371097565
"1442",7.5,12.5,0.115178808569908
"1443",12.5,12.5,0.400175899267197
"1444",17.5,12.5,-0.0433946549892426
"1445",22.5,12.5,-0.624040246009827
"1446",27.5,12.5,-0.803776860237122
"1447",32.5,12.5,-1.49182271957397
"1448",37.5,12.5,0.568768441677094
"1449",42.5,12.5,0.77258712053299
"1450",47.5,12.5,0.702218294143677
"1451",52.5,12.5,0.505414724349976
"1452",57.5,12.5,0.534691452980042
"1453",62.5,12.5,0.595443427562714
"1454",67.5,12.5,0.567231118679047
"1455",72.5,12.5,0.621508836746216
"1456",77.5,12.5,1.53267014026642
"1457",82.5,12.5,0.418525278568268
"1458",87.5,12.5,0.246316984295845
"1459",92.5,12.5,0.228097677230835
"1460",97.5,12.5,0.39479261636734
"1461",102.5,12.5,1.50398671627045
"1462",107.5,12.5,1.04028701782227
"1463",112.5,12.5,0.311460942029953
"1464",117.5,12.5,0.316615343093872
"1465",122.5,12.5,0.308430254459381
"1466",127.5,12.5,0.313720375299454
"1467",132.5,12.5,0.213128268718719
"1468",137.5,12.5,0.264304578304291
"1469",142.5,12.5,0.293312698602676
"1470",147.5,12.5,0.343327790498734
"1471",152.5,12.5,0.446988105773926
"1472",157.5,12.5,0.463091254234314
"1473",162.5,12.5,0.463729083538055
"1474",167.5,12.5,0.446587145328522
"1475",172.5,12.5,0.509854555130005
"1476",177.5,12.5,0.577010810375214
"1477",182.5,12.5,0.592995524406433
"1478",187.5,12.5,0.615710854530334
"1479",192.5,12.5,0.625131785869598
"1480",197.5,12.5,0.621918141841888
"1481",202.5,12.5,0.651691734790802
"1482",207.5,12.5,0.678101420402527
"1483",212.5,12.5,0.604798853397369
"1484",217.5,12.5,0.603423953056335
"1485",222.5,12.5,0.634554266929626
"1486",227.5,12.5,0.665385961532593
"1487",232.5,12.5,0.632981300354004
"1488",237.5,12.5,0.463644564151764
"1489",242.5,12.5,0.382835179567337
"1490",247.5,12.5,0.438049763441086
"1491",252.5,12.5,0.500100553035736
"1492",257.5,12.5,0.66711950302124
"1493",262.5,12.5,0.762254595756531
"1494",267.5,12.5,0.997487664222717
"1495",272.5,12.5,1.05449974536896
"1496",277.5,12.5,0.957900583744049
"1497",282.5,12.5,0.969719469547272
"1498",287.5,12.5,0.960841357707977
"1499",292.5,12.5,0.903637290000916
"1500",297.5,12.5,0.911223649978638
"1501",302.5,12.5,0.813920855522156
"1502",307.5,12.5,0.46936509013176
"1503",312.5,12.5,0.195867076516151
"1504",317.5,12.5,-0.0156363938003778
"1505",322.5,12.5,-0.107841201126575
"1506",327.5,12.5,-0.0137961907312274
"1507",332.5,12.5,0.178672909736633
"1508",337.5,12.5,0.497239857912064
"1509",342.5,12.5,1.05546343326569
"1510",347.5,12.5,0.276814937591553
"1511",352.5,12.5,0.00191980600357056
"1512",357.5,12.5,0.24862451851368
"1513",2.5,17.5,0.235401421785355
"1514",7.5,17.5,-0.144172459840775
"1515",12.5,17.5,-0.15625661611557
"1516",17.5,17.5,-0.459061145782471
"1517",22.5,17.5,-0.173873707652092
"1518",27.5,17.5,-0.146398440003395
"1519",32.5,17.5,-0.892245948314667
"1520",37.5,17.5,0.260235279798508
"1521",42.5,17.5,1.00282454490662
"1522",47.5,17.5,0.762871265411377
"1523",52.5,17.5,0.591791272163391
"1524",57.5,17.5,0.354612946510315
"1525",62.5,17.5,0.264073193073273
"1526",67.5,17.5,0.171484082937241
"1527",72.5,17.5,0.309972524642944
"1528",77.5,17.5,0.952763736248016
"1529",82.5,17.5,0.687511622905731
"1530",87.5,17.5,-0.0459539331495762
"1531",92.5,17.5,-0.341767609119415
"1532",97.5,17.5,1.53267276287079
"1533",102.5,17.5,2.61489224433899
"1534",107.5,17.5,0.740054488182068
"1535",112.5,17.5,0.552495956420898
"1536",117.5,17.5,0.625132381916046
"1537",122.5,17.5,0.719038844108582
"1538",127.5,17.5,0.658137321472168
"1539",132.5,17.5,0.718657433986664
"1540",137.5,17.5,0.779431164264679
"1541",142.5,17.5,0.684685528278351
"1542",147.5,17.5,0.568596482276917
"1543",152.5,17.5,0.424464404582977
"1544",157.5,17.5,0.221274748444557
"1545",162.5,17.5,0.149437755346298
"1546",167.5,17.5,0.212384968996048
"1547",172.5,17.5,0.363865703344345
"1548",177.5,17.5,0.534146130084991
"1549",182.5,17.5,0.650603890419006
"1550",187.5,17.5,0.734686851501465
"1551",192.5,17.5,0.691092729568481
"1552",197.5,17.5,0.681635737419128
"1553",202.5,17.5,0.699660658836365
"1554",207.5,17.5,0.698779284954071
"1555",212.5,17.5,0.629483640193939
"1556",217.5,17.5,0.595532298088074
"1557",222.5,17.5,0.62994396686554
"1558",227.5,17.5,0.748974621295929
"1559",232.5,17.5,0.687605440616608
"1560",237.5,17.5,0.423740655183792
"1561",242.5,17.5,0.415107220411301
"1562",247.5,17.5,0.669504880905151
"1563",252.5,17.5,0.949634373188019
"1564",257.5,17.5,1.15876817703247
"1565",262.5,17.5,0.971364259719849
"1566",267.5,17.5,1.32725977897644
"1567",272.5,17.5,1.07740223407745
"1568",277.5,17.5,0.829120755195618
"1569",282.5,17.5,0.889947414398193
"1570",287.5,17.5,0.897412180900574
"1571",292.5,17.5,0.978423237800598
"1572",297.5,17.5,0.934674859046936
"1573",302.5,17.5,0.848816096782684
"1574",307.5,17.5,0.65094655752182
"1575",312.5,17.5,0.425771981477737
"1576",317.5,17.5,0.189561441540718
"1577",322.5,17.5,-0.0137407621368766
"1578",327.5,17.5,-0.113481737673283
"1579",332.5,17.5,-0.132326975464821
"1580",337.5,17.5,-0.107779994606972
"1581",342.5,17.5,0.211319297552109
"1582",347.5,17.5,0.731065332889557
"1583",352.5,17.5,0.897294402122498
"1584",357.5,17.5,0.307374686002731
"1585",2.5,22.5,0.391605794429779
"1586",7.5,22.5,0.180825710296631
"1587",12.5,22.5,-0.186141788959503
"1588",17.5,22.5,-0.275884807109833
"1589",22.5,22.5,-0.373913288116455
"1590",27.5,22.5,-0.271824985742569
"1591",32.5,22.5,-0.787457406520844
"1592",37.5,22.5,0.303939670324326
"1593",42.5,22.5,-0.125976651906967
"1594",47.5,22.5,0.596411049365997
"1595",52.5,22.5,0.228064939379692
"1596",57.5,22.5,0.15715429186821
"1597",62.5,22.5,0.285447388887405
"1598",67.5,22.5,-0.00516193732619286
"1599",72.5,22.5,-0.673268914222717
"1600",77.5,22.5,-1.00646686553955
"1601",82.5,22.5,-0.314635783433914
"1602",87.5,22.5,-0.193680301308632
"1603",92.5,22.5,0.171314865350723
"1604",97.5,22.5,1.45457530021667
"1605",102.5,22.5,1.99451851844788
"1606",107.5,22.5,1.9302145242691
"1607",112.5,22.5,1.57437241077423
"1608",117.5,22.5,0.905324578285217
"1609",122.5,22.5,1.16334795951843
"1610",127.5,22.5,1.1533944606781
"1611",132.5,22.5,1.21266841888428
"1612",137.5,22.5,1.33840394020081
"1613",142.5,22.5,1.17459344863892
"1614",147.5,22.5,0.936226427555084
"1615",152.5,22.5,0.610929191112518
"1616",157.5,22.5,0.325931519269943
"1617",162.5,22.5,0.13375061750412
"1618",167.5,22.5,0.0262185037136078
"1619",172.5,22.5,0.110908687114716
"1620",177.5,22.5,0.324004381895065
"1621",182.5,22.5,0.546418488025665
"1622",187.5,22.5,0.765228629112244
"1623",192.5,22.5,0.864861607551575
"1624",197.5,22.5,0.855081796646118
"1625",202.5,22.5,0.831201612949371
"1626",207.5,22.5,0.781942903995514
"1627",212.5,22.5,0.63987535238266
"1628",217.5,22.5,0.427576780319214
"1629",222.5,22.5,0.361779421567917
"1630",227.5,22.5,0.401562541723251
"1631",232.5,22.5,0.414080947637558
"1632",237.5,22.5,0.406670898199081
"1633",242.5,22.5,0.495084285736084
"1634",247.5,22.5,0.63716197013855
"1635",252.5,22.5,0.896406769752502
"1636",257.5,22.5,1.0701504945755
"1637",262.5,22.5,1.78312015533447
"1638",267.5,22.5,1.03124737739563
"1639",272.5,22.5,0.841094315052032
"1640",277.5,22.5,0.70880514383316
"1641",282.5,22.5,0.721632659435272
"1642",287.5,22.5,0.826408565044403
"1643",292.5,22.5,0.9281986951828
"1644",297.5,22.5,0.998606324195862
"1645",302.5,22.5,0.914697229862213
"1646",307.5,22.5,0.809077262878418
"1647",312.5,22.5,0.730824649333954
"1648",317.5,22.5,0.591947019100189
"1649",322.5,22.5,0.403834193944931
"1650",327.5,22.5,0.295022994279861
"1651",332.5,22.5,0.17436121404171
"1652",337.5,22.5,-0.0293579325079918
"1653",342.5,22.5,0.0482219830155373
"1654",347.5,22.5,0.59299510717392
"1655",352.5,22.5,0.223942413926125
"1656",357.5,22.5,0.278514117002487
"1657",2.5,27.5,0.525253415107727
"1658",7.5,27.5,0.684068202972412
"1659",12.5,27.5,-0.05996960029006
"1660",17.5,27.5,-0.141074389219284
"1661",22.5,27.5,-0.512929856777191
"1662",27.5,27.5,-0.0962406992912292
"1663",32.5,27.5,0.0520816631615162
"1664",37.5,27.5,-0.510378062725067
"1665",42.5,27.5,0.0285772681236267
"1666",47.5,27.5,1.21272349357605
"1667",52.5,27.5,0.672424852848053
"1668",57.5,27.5,0.355964481830597
"1669",62.5,27.5,-0.388376802206039
"1670",67.5,27.5,-1.02326631546021
"1671",72.5,27.5,-1.22484540939331
"1672",77.5,27.5,-0.794970154762268
"1673",82.5,27.5,-0.43298727273941
"1674",87.5,27.5,-0.108260422945023
"1675",92.5,27.5,0.478242814540863
"1676",97.5,27.5,0.868921756744385
"1677",102.5,27.5,1.44121623039246
"1678",107.5,27.5,2.02216720581055
"1679",112.5,27.5,1.77867698669434
"1680",117.5,27.5,2.45855402946472
"1681",122.5,27.5,0.931344091892242
"1682",127.5,27.5,1.35636591911316
"1683",132.5,27.5,1.25731062889099
"1684",137.5,27.5,1.25520050525665
"1685",142.5,27.5,1.23568975925446
"1686",147.5,27.5,1.07541167736053
"1687",152.5,27.5,0.832262814044952
"1688",157.5,27.5,0.750047147274017
"1689",162.5,27.5,0.767634689807892
"1690",167.5,27.5,0.585577726364136
"1691",172.5,27.5,0.400150746107101
"1692",177.5,27.5,0.407077133655548
"1693",182.5,27.5,0.595464527606964
"1694",187.5,27.5,0.768548727035522
"1695",192.5,27.5,1.05987071990967
"1696",197.5,27.5,1.18698799610138
"1697",202.5,27.5,1.09115779399872
"1698",207.5,27.5,0.863964915275574
"1699",212.5,27.5,0.555703461170197
"1700",217.5,27.5,0.208982154726982
"1701",222.5,27.5,-0.00640634121373296
"1702",227.5,27.5,-0.0636491775512695
"1703",232.5,27.5,0.0438732542097569
"1704",237.5,27.5,0.282376199960709
"1705",242.5,27.5,0.276071697473526
"1706",247.5,27.5,-0.180669724941254
"1707",252.5,27.5,1.16411757469177
"1708",257.5,27.5,2.01086020469666
"1709",262.5,27.5,2.23111033439636
"1710",267.5,27.5,0.755357027053833
"1711",272.5,27.5,0.449043095111847
"1712",277.5,27.5,0.542211174964905
"1713",282.5,27.5,0.70878928899765
"1714",287.5,27.5,0.631070792675018
"1715",292.5,27.5,0.676767945289612
"1716",297.5,27.5,0.847550272941589
"1717",302.5,27.5,0.718773007392883
"1718",307.5,27.5,0.676028430461884
"1719",312.5,27.5,0.853477001190186
"1720",317.5,27.5,0.915335714817047
"1721",322.5,27.5,0.839646577835083
"1722",327.5,27.5,0.824952244758606
"1723",332.5,27.5,0.818771958351135
"1724",337.5,27.5,0.624020218849182
"1725",342.5,27.5,0.335989862680435
"1726",347.5,27.5,0.360789477825165
"1727",352.5,27.5,-0.144203811883926
"1728",357.5,27.5,0.0795119255781174
"1729",2.5,32.5,0.208126351237297
"1730",7.5,32.5,1.07418274879456
"1731",12.5,32.5,0.871819138526917
"1732",17.5,32.5,0.753319799900055
"1733",22.5,32.5,0.55180287361145
"1734",27.5,32.5,0.834677934646606
"1735",32.5,32.5,0.808215796947479
"1736",37.5,32.5,0.348204791545868
"1737",42.5,32.5,0.373499810695648
"1738",47.5,32.5,1.51049721240997
"1739",52.5,32.5,1.06123173236847
"1740",57.5,32.5,0.514937162399292
"1741",62.5,32.5,0.0522312223911285
"1742",67.5,32.5,-1.31828832626343
"1743",72.5,32.5,-0.81500518321991
"1744",77.5,32.5,-0.845414221286774
"1745",82.5,32.5,-0.742972612380981
"1746",87.5,32.5,-0.298162579536438
"1747",92.5,32.5,-0.674065947532654
"1748",97.5,32.5,0.373109936714172
"1749",102.5,32.5,1.73696184158325
"1750",107.5,32.5,1.81946182250977
"1751",112.5,32.5,1.47358107566833
"1752",117.5,32.5,1.91283369064331
"1753",122.5,32.5,0.51333749294281
"1754",127.5,32.5,1.46404540538788
"1755",132.5,32.5,1.5646196603775
"1756",137.5,32.5,1.44516909122467
"1757",142.5,32.5,1.32316851615906
"1758",147.5,32.5,1.24221706390381
"1759",152.5,32.5,1.31830096244812
"1760",157.5,32.5,1.38867163658142
"1761",162.5,32.5,1.36919808387756
"1762",167.5,32.5,1.21905863285065
"1763",172.5,32.5,0.909485161304474
"1764",177.5,32.5,0.759554982185364
"1765",182.5,32.5,0.827726483345032
"1766",187.5,32.5,1.05637037754059
"1767",192.5,32.5,1.36237668991089
"1768",197.5,32.5,1.56401681900024
"1769",202.5,32.5,1.40087294578552
"1770",207.5,32.5,1.04134273529053
"1771",212.5,32.5,0.548666477203369
"1772",217.5,32.5,-0.0672877952456474
"1773",222.5,32.5,-0.425874173641205
"1774",227.5,32.5,-0.46121010184288
"1775",232.5,32.5,-0.226855054497719
"1776",237.5,32.5,0.279649913311005
"1777",242.5,32.5,0.535286605358124
"1778",247.5,32.5,0.71580445766449
"1779",252.5,32.5,1.30999994277954
"1780",257.5,32.5,2.48000001907349
"1781",262.5,32.5,3.14000010490417
"1782",267.5,32.5,2.8199999332428
"1783",272.5,32.5,2.34297180175781
"1784",277.5,32.5,2.68914079666138
"1785",282.5,32.5,1.21693384647369
"1786",287.5,32.5,1.04139268398285
"1787",292.5,32.5,0.994751334190369
"1788",297.5,32.5,0.954704225063324
"1789",302.5,32.5,0.60267037153244
"1790",307.5,32.5,0.445242196321487
"1791",312.5,32.5,0.613981962203979
"1792",317.5,32.5,0.822097420692444
"1793",322.5,32.5,1.00909960269928
"1794",327.5,32.5,1.14370942115784
"1795",332.5,32.5,1.13588750362396
"1796",337.5,32.5,1.11671793460846
"1797",342.5,32.5,0.837413907051086
"1798",347.5,32.5,0.534795880317688
"1799",352.5,32.5,0.276857227087021
"1800",357.5,32.5,-0.3530193567276
"1801",2.5,37.5,0.461254507303238
"1802",7.5,37.5,0.737261176109314
"1803",12.5,37.5,0.7231684923172
"1804",17.5,37.5,0.843225538730621
"1805",22.5,37.5,0.970253944396973
"1806",27.5,37.5,0.845888614654541
"1807",32.5,37.5,0.773367881774902
"1808",37.5,37.5,1.54633522033691
"1809",42.5,37.5,0.991166830062866
"1810",47.5,37.5,1.56975185871124
"1811",52.5,37.5,1.29994034767151
"1812",57.5,37.5,2.28240370750427
"1813",62.5,37.5,0.792172968387604
"1814",67.5,37.5,0.681530594825745
"1815",72.5,37.5,0.105759978294373
"1816",77.5,37.5,1.43417537212372
"1817",82.5,37.5,0.868602633476257
"1818",87.5,37.5,0.447538077831268
"1819",92.5,37.5,0.758505284786224
"1820",97.5,37.5,0.851849317550659
"1821",102.5,37.5,1.83063089847565
"1822",107.5,37.5,1.80387878417969
"1823",112.5,37.5,1.69553327560425
"1824",117.5,37.5,2.20733618736267
"1825",122.5,37.5,0.737825274467468
"1826",127.5,37.5,2.73479008674622
"1827",132.5,37.5,2.55317974090576
"1828",137.5,37.5,2.19051933288574
"1829",142.5,37.5,2.32872080802917
"1830",147.5,37.5,2.25567960739136
"1831",152.5,37.5,1.73097193241119
"1832",157.5,37.5,1.77000391483307
"1833",162.5,37.5,1.93529212474823
"1834",167.5,37.5,1.71372020244598
"1835",172.5,37.5,1.31007146835327
"1836",177.5,37.5,0.78876405954361
"1837",182.5,37.5,0.833645224571228
"1838",187.5,37.5,1.02197754383087
"1839",192.5,37.5,1.33078861236572
"1840",197.5,37.5,1.49396622180939
"1841",202.5,37.5,1.3890620470047
"1842",207.5,37.5,1.16950345039368
"1843",212.5,37.5,0.93360823392868
"1844",217.5,37.5,0.380713582038879
"1845",222.5,37.5,-0.193514034152031
"1846",227.5,37.5,-0.334294974803925
"1847",232.5,37.5,-0.0783425197005272
"1848",237.5,37.5,0.613011300563812
"1849",242.5,37.5,1.53999996185303
"1850",247.5,37.5,1.45000004768372
"1851",252.5,37.5,0.920000016689301
"1852",257.5,37.5,2.60999989509583
"1853",262.5,37.5,3.07999992370605
"1854",267.5,37.5,3.17000007629395
"1855",272.5,37.5,4
"1856",277.5,37.5,3.79999995231628
"1857",282.5,37.5,2.39751839637756
"1858",287.5,37.5,1.28196239471436
"1859",292.5,37.5,1.67579770088196
"1860",297.5,37.5,2.20584440231323
"1861",302.5,37.5,1.72289073467255
"1862",307.5,37.5,1.10765731334686
"1863",312.5,37.5,0.744272291660309
"1864",317.5,37.5,0.582654893398285
"1865",322.5,37.5,0.809785962104797
"1866",327.5,37.5,1.12184429168701
"1867",332.5,37.5,1.25515067577362
"1868",337.5,37.5,1.21767020225525
"1869",342.5,37.5,1.03092551231384
"1870",347.5,37.5,0.715116202831268
"1871",352.5,37.5,0.646608471870422
"1872",357.5,37.5,0.380115926265717
"1873",2.5,42.5,0.95728725194931
"1874",7.5,42.5,0.780331969261169
"1875",12.5,42.5,1.10518717765808
"1876",17.5,42.5,1.19620490074158
"1877",22.5,42.5,1.59166073799133
"1878",27.5,42.5,1.35230493545532
"1879",32.5,42.5,1.23783087730408
"1880",37.5,42.5,1.09834802150726
"1881",42.5,42.5,1.81518709659576
"1882",47.5,42.5,2.04615187644958
"1883",52.5,42.5,2.3329496383667
"1884",57.5,42.5,4.35916948318481
"1885",62.5,42.5,3.50302004814148
"1886",67.5,42.5,1.93619704246521
"1887",72.5,42.5,1.87129485607147
"1888",77.5,42.5,2.14699935913086
"1889",82.5,42.5,2.65203237533569
"1890",87.5,42.5,1.57299184799194
"1891",92.5,42.5,1.1721898317337
"1892",97.5,42.5,1.41398012638092
"1893",102.5,42.5,2.42833471298218
"1894",107.5,42.5,2.69098162651062
"1895",112.5,42.5,1.92443776130676
"1896",117.5,42.5,2.47851777076721
"1897",122.5,42.5,2.83020162582397
"1898",127.5,42.5,3.37489676475525
"1899",132.5,42.5,2.93287515640259
"1900",137.5,42.5,1.28831517696381
"1901",142.5,42.5,1.03678774833679
"1902",147.5,42.5,0.841766715049744
"1903",152.5,42.5,0.892460227012634
"1904",157.5,42.5,1.16838312149048
"1905",162.5,42.5,1.29119157791138
"1906",167.5,42.5,0.894694685935974
"1907",172.5,42.5,0.596131026744843
"1908",177.5,42.5,0.417348742485046
"1909",182.5,42.5,0.367576003074646
"1910",187.5,42.5,0.405865579843521
"1911",192.5,42.5,0.478167980909348
"1912",197.5,42.5,0.668263971805573
"1913",202.5,42.5,0.938673615455627
"1914",207.5,42.5,1.1061030626297
"1915",212.5,42.5,1.23196685314178
"1916",217.5,42.5,1.12220752239227
"1917",222.5,42.5,0.779675543308258
"1918",227.5,42.5,0.40361151099205
"1919",232.5,42.5,0.234467670321465
"1920",237.5,42.5,0.909906029701233
"1921",242.5,42.5,2.41000008583069
"1922",247.5,42.5,2.25999999046326
"1923",252.5,42.5,2.29999995231628
"1924",257.5,42.5,3.02999997138977
"1925",262.5,42.5,2.13000011444092
"1926",267.5,42.5,3.64000010490417
"1927",272.5,42.5,3.65358066558838
"1928",277.5,42.5,1.97829902172089
"1929",282.5,42.5,3.07590889930725
"1930",287.5,42.5,2.81523275375366
"1931",292.5,42.5,1.20599400997162
"1932",297.5,42.5,1.83859884738922
"1933",302.5,42.5,1.93924498558044
"1934",307.5,42.5,1.20385420322418
"1935",312.5,42.5,0.804669260978699
"1936",317.5,42.5,0.709871530532837
"1937",322.5,42.5,0.706928074359894
"1938",327.5,42.5,0.736680626869202
"1939",332.5,42.5,0.766455054283142
"1940",337.5,42.5,0.77154141664505
"1941",342.5,42.5,0.747585117816925
"1942",347.5,42.5,0.592860698699951
"1943",352.5,42.5,0.791729688644409
"1944",357.5,42.5,1.02208411693573
"1945",2.5,47.5,2.72774624824524
"1946",7.5,47.5,2.87999963760376
"1947",12.5,47.5,2.70002603530884
"1948",17.5,47.5,1.58033037185669
"1949",22.5,47.5,0.666057109832764
"1950",27.5,47.5,3.22964549064636
"1951",32.5,47.5,3.45962047576904
"1952",37.5,47.5,3.61452627182007
"1953",42.5,47.5,5.7194242477417
"1954",47.5,47.5,5.58225774765015
"1955",52.5,47.5,5.25661563873291
"1956",57.5,47.5,5.32420015335083
"1957",62.5,47.5,6.0381326675415
"1958",67.5,47.5,4.48101758956909
"1959",72.5,47.5,3.40522384643555
"1960",77.5,47.5,3.8464891910553
"1961",82.5,47.5,3.86274313926697
"1962",87.5,47.5,3.14217877388
"1963",92.5,47.5,1.98925173282623
"1964",97.5,47.5,1.80275881290436
"1965",102.5,47.5,1.59855377674103
"1966",107.5,47.5,3.23652029037476
"1967",112.5,47.5,1.90295243263245
"1968",117.5,47.5,3.54159641265869
"1969",122.5,47.5,3.04013538360596
"1970",127.5,47.5,2.88770246505737
"1971",132.5,47.5,4.04913330078125
"1972",137.5,47.5,2.40707588195801
"1973",142.5,47.5,1.1599999666214
"1974",147.5,47.5,-1.35279285907745
"1975",152.5,47.5,-0.431550592184067
"1976",157.5,47.5,-0.383778065443039
"1977",162.5,47.5,-0.336753696203232
"1978",167.5,47.5,-0.307957947254181
"1979",172.5,47.5,-0.182246148586273
"1980",177.5,47.5,-0.112871333956718
"1981",182.5,47.5,-0.197790428996086
"1982",187.5,47.5,-0.140327095985413
"1983",192.5,47.5,0.0162698403000832
"1984",197.5,47.5,0.268467545509338
"1985",202.5,47.5,0.615801155567169
"1986",207.5,47.5,0.93615198135376
"1987",212.5,47.5,1.09131395816803
"1988",217.5,47.5,1.2582072019577
"1989",222.5,47.5,1.3475661277771
"1990",227.5,47.5,0.901872396469116
"1991",232.5,47.5,0.442644625902176
"1992",237.5,47.5,1.16355645656586
"1993",242.5,47.5,2.74000000953674
"1994",247.5,47.5,3
"1995",252.5,47.5,2.85999989509583
"1996",257.5,47.5,2.63000011444092
"1997",262.5,47.5,3.33999991416931
"1998",267.5,47.5,4.28217029571533
"1999",272.5,47.5,2.14575386047363
"2000",277.5,47.5,3.54007482528687
"2001",282.5,47.5,4.80000352859497
"2002",287.5,47.5,4.57000017166138
"2003",292.5,47.5,3.00945591926575
"2004",297.5,47.5,0.0779263228178024
"2005",302.5,47.5,0.254257023334503
"2006",307.5,47.5,0.285305202007294
"2007",312.5,47.5,0.690555512905121
"2008",317.5,47.5,0.918619334697723
"2009",322.5,47.5,0.643312692642212
"2010",327.5,47.5,0.140187323093414
"2011",332.5,47.5,0.0344401933252811
"2012",337.5,47.5,0.129018217325211
"2013",342.5,47.5,0.269556671380997
"2014",347.5,47.5,0.395822197198868
"2015",352.5,47.5,0.615665435791016
"2016",357.5,47.5,1.14713442325592
"2017",2.5,52.5,1.79506707191467
"2018",7.5,52.5,2.65574169158936
"2019",12.5,52.5,3.31679654121399
"2020",17.5,52.5,4.07936763763428
"2021",22.5,52.5,5.44061613082886
"2022",27.5,52.5,6.08264064788818
"2023",32.5,52.5,6.68809509277344
"2024",37.5,52.5,7.00686836242676
"2025",42.5,52.5,7.48980045318604
"2026",47.5,52.5,7.7215633392334
"2027",52.5,52.5,7.87299108505249
"2028",57.5,52.5,7.1568078994751
"2029",62.5,52.5,6.84011507034302
"2030",67.5,52.5,6.17085361480713
"2031",72.5,52.5,6.30246257781982
"2032",77.5,52.5,5.91684341430664
"2033",82.5,52.5,4.68136978149414
"2034",87.5,52.5,3.05623054504395
"2035",92.5,52.5,4.08358430862427
"2036",97.5,52.5,2.74554872512817
"2037",102.5,52.5,2.62057781219482
"2038",107.5,52.5,1.66032242774963
"2039",112.5,52.5,2.7247633934021
"2040",117.5,52.5,3.09928703308105
"2041",122.5,52.5,3.14985704421997
"2042",127.5,52.5,3.32466602325439
"2043",132.5,52.5,3.67071557044983
"2044",137.5,52.5,3.11664295196533
"2045",142.5,52.5,2.3199999332428
"2046",147.5,52.5,-1.4771249294281
"2047",152.5,52.5,-0.65482896566391
"2048",157.5,52.5,0.204409867525101
"2049",162.5,52.5,-0.545545697212219
"2050",167.5,52.5,-0.021422216668725
"2051",172.5,52.5,0.276574850082397
"2052",177.5,52.5,0.339629858732224
"2053",182.5,52.5,0.314725875854492
"2054",187.5,52.5,0.0217873640358448
"2055",192.5,52.5,0.0424558408558369
"2056",197.5,52.5,0.185517072677612
"2057",202.5,52.5,0.378188103437424
"2058",207.5,52.5,0.520251035690308
"2059",212.5,52.5,0.652208507061005
"2060",217.5,52.5,0.941213428974152
"2061",222.5,52.5,1.10052502155304
"2062",227.5,52.5,0.655944466590881
"2063",232.5,52.5,0.104235842823982
"2064",237.5,52.5,1.23942077159882
"2065",242.5,52.5,0.490009844303131
"2066",247.5,52.5,-0.0399999618530273
"2067",252.5,52.5,2.66007685661316
"2068",257.5,52.5,4.07000827789307
"2069",262.5,52.5,5.25856304168701
"2070",267.5,52.5,6.22338008880615
"2071",272.5,52.5,5.98277616500854
"2072",277.5,52.5,3.80281519889832
"2073",282.5,52.5,3.96063280105591
"2074",287.5,52.5,4.12829208374023
"2075",292.5,52.5,2.39909601211548
"2076",297.5,52.5,1.35696077346802
"2077",302.5,52.5,0.462310373783112
"2078",307.5,52.5,0.819588720798492
"2079",312.5,52.5,1.02353823184967
"2080",317.5,52.5,0.877114951610565
"2081",322.5,52.5,0.469576835632324
"2082",327.5,52.5,6.56803022138774e-05
"2083",332.5,52.5,-0.236886158585548
"2084",337.5,52.5,-0.0952277705073357
"2085",342.5,52.5,-0.06688492000103
"2086",347.5,52.5,0.260333269834518
"2087",352.5,52.5,0.843140125274658
"2088",357.5,52.5,1.60097193717957
"2089",2.5,57.5,1.06006455421448
"2090",7.5,57.5,2.02476763725281
"2091",12.5,57.5,3.31390905380249
"2092",17.5,57.5,2.47897267341614
"2093",22.5,57.5,2.84653472900391
"2094",27.5,57.5,6.55138826370239
"2095",32.5,57.5,8.17720794677734
"2096",37.5,57.5,8.32008647918701
"2097",42.5,57.5,8.2420597076416
"2098",47.5,57.5,8.36886501312256
"2099",52.5,57.5,8.24462032318115
"2100",57.5,57.5,7.20015287399292
"2101",62.5,57.5,6.38878726959229
"2102",67.5,57.5,5.7854175567627
"2103",72.5,57.5,5.92709970474243
"2104",77.5,57.5,6.38514995574951
"2105",82.5,57.5,6.7149715423584
"2106",87.5,57.5,6.27120494842529
"2107",92.5,57.5,7.72749042510986
"2108",97.5,57.5,7.48599433898926
"2109",102.5,57.5,5.83975505828857
"2110",107.5,57.5,6.37670946121216
"2111",112.5,57.5,8.65046691894531
"2112",117.5,57.5,6.4127459526062
"2113",122.5,57.5,5.75153398513794
"2114",127.5,57.5,8.03330135345459
"2115",132.5,57.5,5.64244794845581
"2116",137.5,57.5,3.30659675598145
"2117",142.5,57.5,1.50999999046326
"2118",147.5,57.5,-0.915437936782837
"2119",152.5,57.5,-0.217685773968697
"2120",157.5,57.5,1.72113358974457
"2121",162.5,57.5,1.49484002590179
"2122",167.5,57.5,1.18515241146088
